id(PK),email(UK),phone(UK),name,track(NN),background,history,pretest,github,status,round
424,jungle0000424@apply.kr,010-0000-0424,최민나,sw_ai_lab,student,major_business_grade_1,55,none,submitted,2026_spring
425,jungle0000425@apply.kr,010-0000-0425,정민나,game_lab,student,major_business_grade_1,81,gh_0000425,interview_wait,2026_spring
426,jungle0000426@apply.kr,010-0000-0426,강민나,game_tech_lab,student,major_business_grade_1,41,gh_0000426,rejected,2026_spring
427,jungle0000427@apply.kr,010-0000-0427,조민나,sw_ai_lab,student,major_english_grade_1,67,gh_0000427,pretest_pass,2026_spring
428,jungle0000428@apply.kr,010-0000-0428,윤민나,game_lab,student,major_english_grade_2,93,gh_0000428,final_wait,2026_spring
429,jungle0000429@apply.kr,010-0000-0429,장민나,game_tech_lab,student,major_english_grade_2,53,gh_0000429,submitted,2026_spring
430,jungle0000430@apply.kr,010-0000-0430,임민나,sw_ai_lab,student,major_biology_grade_2,79,gh_0000430,pretest_pass,2026_spring
431,jungle0000431@apply.kr,010-0000-0431,한민나,game_lab,student,major_biology_grade_2,39,none,rejected,2026_spring
432,jungle0000432@apply.kr,010-0000-0432,오민나,game_tech_lab,student,major_biology_grade_2,65,gh_0000432,final_wait,2026_spring
433,jungle0000433@apply.kr,010-0000-0433,서민나,sw_ai_lab,student,major_cs_grade_2,91,gh_0000433,final_wait,2026_spring
434,jungle0000434@apply.kr,010-0000-0434,신민나,game_lab,student,major_cs_grade_2,51,gh_0000434,submitted,2026_spring
435,jungle0000435@apply.kr,010-0000-0435,권민나,game_tech_lab,student,major_cs_grade_3,77,gh_0000435,pretest_pass,2026_spring
436,jungle0000436@apply.kr,010-0000-0436,황민나,sw_ai_lab,student,major_software_grade_3,37,gh_0000436,rejected,2026_spring
437,jungle0000437@apply.kr,010-0000-0437,안민나,game_lab,student,major_software_grade_3,63,gh_0000437,submitted,2026_spring
438,jungle0000438@apply.kr,010-0000-0438,송민나,game_tech_lab,student,major_software_grade_3,89,none,interview_wait,2026_spring
439,jungle0000439@apply.kr,010-0000-0439,전민나,sw_ai_lab,student,major_ai_grade_3,49,gh_0000439,rejected,2026_spring
440,jungle0000440@apply.kr,010-0000-0440,홍민나,game_lab,student,major_ai_grade_3,75,gh_0000440,pretest_pass,2026_spring
441,jungle0000441@apply.kr,010-0000-0441,김민리,game_tech_lab,student,major_ai_grade_3,35,gh_0000441,rejected,2026_spring
442,jungle0000442@apply.kr,010-0000-0442,이민리,sw_ai_lab,student,major_game_grade_4,61,gh_0000442,submitted,2026_spring
443,jungle0000443@apply.kr,010-0000-0443,박민리,game_lab,student,major_game_grade_4,87,gh_0000443,interview_wait,2026_spring
444,jungle0000444@apply.kr,010-0000-0444,최민리,game_tech_lab,student,major_game_grade_4,47,gh_0000444,rejected,2026_spring
445,jungle0000445@apply.kr,010-0000-0445,정민리,sw_ai_lab,student,major_math_grade_4,73,none,pretest_pass,2026_spring
446,jungle0000446@apply.kr,010-0000-0446,강민리,game_lab,student,major_math_grade_4,99,gh_0000446,final_wait,2026_spring
447,jungle0000447@apply.kr,010-0000-0447,조민리,game_tech_lab,student,major_math_grade_4,59,gh_0000447,final_wait,2026_spring
448,jungle0000448@apply.kr,010-0000-0448,윤민리,sw_ai_lab,student,major_physics_grade_4,85,gh_0000448,interview_wait,2026_spring
449,jungle0000449@apply.kr,010-0000-0449,장민리,game_lab,student,major_physics_grade_1,45,gh_0000449,rejected,2026_spring
450,jungle0000450@apply.kr,010-0000-0450,임민리,game_tech_lab,student,major_physics_grade_1,71,gh_0000450,pretest_pass,2026_spring
451,jungle0000451@apply.kr,010-0000-0451,한민리,sw_ai_lab,student,major_stats_grade_1,97,gh_0000451,final_wait,2026_spring
452,jungle0000452@apply.kr,010-0000-0452,오민리,game_lab,student,major_stats_grade_1,57,none,final_wait,2026_spring
453,jungle0000453@apply.kr,010-0000-0453,서민리,game_tech_lab,student,major_stats_grade_1,83,gh_0000453,final_wait,2026_spring
454,jungle0000454@apply.kr,010-0000-0454,신민리,sw_ai_lab,student,major_design_grade_1,43,gh_0000454,rejected,2026_spring
455,jungle0000455@apply.kr,010-0000-0455,권민리,game_lab,student,major_design_grade_1,69,none,pretest_pass,2026_spring
456,jungle0000456@apply.kr,010-0000-0456,황민리,game_tech_lab,student,major_design_grade_2,95,gh_0000456,final_wait,2026_spring
457,jungle0000457@apply.kr,010-0000-0457,안민리,sw_ai_lab,student,major_ee_grade_2,55,gh_0000457,final_wait,2026_spring
458,jungle0000458@apply.kr,010-0000-0458,송민리,game_lab,student,major_ee_grade_2,81,gh_0000458,interview_wait,2026_spring
459,jungle0000459@apply.kr,010-0000-0459,전민리,game_tech_lab,student,major_ee_grade_2,41,gh_0000459,rejected,2026_spring
460,jungle0000460@apply.kr,010-0000-0460,홍민리,sw_ai_lab,student,major_business_grade_2,67,gh_0000460,pretest_pass,2026_spring
461,jungle0000461@apply.kr,010-0000-0461,김민빈,game_lab,student,major_business_grade_2,93,gh_0000461,final_wait,2026_spring
462,jungle0000462@apply.kr,010-0000-0462,이민빈,game_tech_lab,student,major_business_grade_2,53,none,submitted,2026_spring
463,jungle0000463@apply.kr,010-0000-0463,박민빈,sw_ai_lab,newgrad,major_english_graduate,79,gh_0000463,pretest_pass,2026_spring
464,jungle0000464@apply.kr,010-0000-0464,최민빈,game_lab,newgrad,major_english_graduate,39,gh_0000464,rejected,2026_spring
465,jungle0000465@apply.kr,010-0000-0465,정민빈,game_tech_lab,newgrad,major_english_graduate,65,gh_0000465,pretest_pass,2026_spring
466,jungle0000466@apply.kr,010-0000-0466,강민빈,sw_ai_lab,newgrad,major_biology_graduate,91,gh_0000466,final_wait,2026_spring
467,jungle0000467@apply.kr,010-0000-0467,조민빈,game_lab,newgrad,major_biology_graduate,51,gh_0000467,submitted,2026_spring
468,jungle0000468@apply.kr,010-0000-0468,윤민빈,game_tech_lab,newgrad,major_biology_graduate,77,gh_0000468,pretest_pass,2026_spring
469,jungle0000469@apply.kr,010-0000-0469,장민빈,sw_ai_lab,newgrad,major_cs_graduate,37,gh_0000469,rejected,2026_spring
470,jungle0000470@apply.kr,010-0000-0470,임민빈,game_lab,newgrad,major_cs_graduate,63,gh_0000470,submitted,2026_spring
471,jungle0000471@apply.kr,010-0000-0471,한민빈,game_tech_lab,newgrad,major_cs_graduate,89,gh_0000471,interview_wait,2026_spring
472,jungle0000472@apply.kr,010-0000-0472,오민빈,sw_ai_lab,newgrad,major_software_graduate,49,gh_0000472,final_wait,2026_spring
473,jungle0000473@apply.kr,010-0000-0473,서민빈,game_lab,newgrad,major_software_graduate,75,gh_0000473,pretest_pass,2026_spring
474,jungle0000474@apply.kr,010-0000-0474,신민빈,game_tech_lab,newgrad,major_software_graduate,35,gh_0000474,rejected,2026_spring
475,jungle0000475@apply.kr,010-0000-0475,권민빈,sw_ai_lab,incumbent,infra_2y,61,gh_0000475,submitted,2026_spring
476,jungle0000476@apply.kr,010-0000-0476,황민빈,game_lab,incumbent,qa_2y,87,gh_0000476,interview_wait,2026_spring
477,jungle0000477@apply.kr,010-0000-0477,안민빈,game_tech_lab,incumbent,qa_2y,47,gh_0000477,rejected,2026_spring
478,jungle0000478@apply.kr,010-0000-0478,송민빈,sw_ai_lab,incumbent,qa_2y,73,gh_0000478,final_wait,2026_spring
479,jungle0000479@apply.kr,010-0000-0479,전민빈,game_lab,incumbent,qa_2y,99,gh_0000479,final_pass,2026_spring
480,jungle0000480@apply.kr,010-0000-0480,홍민빈,game_tech_lab,incumbent,qa_2y,59,gh_0000480,submitted,2026_spring
481,jungle0000481@apply.kr,010-0000-0481,김민솔,sw_ai_lab,incumbent,game_client_2y,85,gh_0000481,interview_wait,2026_spring
482,jungle0000482@apply.kr,010-0000-0482,이민솔,game_lab,incumbent,game_client_2y,45,gh_0000482,rejected,2026_spring
483,jungle0000483@apply.kr,010-0000-0483,박민솔,game_tech_lab,incumbent,game_client_2y,71,gh_0000483,pretest_pass,2026_spring
484,jungle0000484@apply.kr,010-0000-0484,최민솔,sw_ai_lab,incumbent,game_client_2y,97,gh_0000484,final_wait,2026_spring
485,jungle0000485@apply.kr,010-0000-0485,정민솔,game_lab,incumbent,game_client_3y,57,gh_0000485,submitted,2026_spring
486,jungle0000486@apply.kr,010-0000-0486,강민솔,game_tech_lab,incumbent,game_server_3y,88,gh_0000486,interview_wait,2026_spring
487,jungle0000487@apply.kr,010-0000-0487,조민솔,sw_ai_lab,switcher,mechanical_6y,48,gh_0000487,rejected,2026_spring
488,jungle0000488@apply.kr,010-0000-0488,윤민솔,game_lab,switcher,mechanical_6y,74,gh_0000488,pretest_pass,2026_spring
489,jungle0000489@apply.kr,010-0000-0489,장민솔,game_tech_lab,switcher,mechanical_6y,100,gh_0000489,final_wait,2026_spring
490,jungle0000490@apply.kr,010-0000-0490,임민솔,sw_ai_lab,switcher,mechanical_6y,60,gh_0000490,submitted,2026_spring
491,jungle0000491@apply.kr,010-0000-0491,한민솔,game_lab,switcher,mechanical_6y,86,gh_0000491,final_wait,2026_spring
492,jungle0000492@apply.kr,010-0000-0492,오민솔,game_tech_lab,switcher,mechanical_6y,46,gh_0000492,rejected,2026_spring
493,jungle0000493@apply.kr,010-0000-0493,서민솔,sw_ai_lab,switcher,mechanical_6y,72,none,pretest_pass,2026_spring
494,jungle0000494@apply.kr,010-0000-0494,신민솔,game_lab,switcher,mechanical_6y,98,gh_0000494,final_wait,2026_spring
495,jungle0000495@apply.kr,010-0000-0495,권민솔,game_tech_lab,switcher,mechanical_7y,58,gh_0000495,submitted,2026_spring
496,jungle0000496@apply.kr,010-0000-0496,황민솔,sw_ai_lab,selftaught,bootcamp_54m,84,gh_0000496,interview_wait,2026_spring
497,jungle0000497@apply.kr,010-0000-0497,안민솔,game_lab,selftaught,bootcamp_54m,44,gh_0000497,rejected,2026_spring
498,jungle0000498@apply.kr,010-0000-0498,송민솔,game_tech_lab,selftaught,bootcamp_54m,70,gh_0000498,pretest_pass,2026_spring
499,jungle0000499@apply.kr,010-0000-0499,전민솔,sw_ai_lab,selftaught,bootcamp_54m,96,gh_0000499,final_wait,2026_spring
500,jungle0000500@apply.kr,010-0000-0500,홍민솔,game_lab,selftaught,bootcamp_54m,56,gh_0000500,submitted,2026_spring
501,jungle0000501@apply.kr,010-0000-0501,김민람,game_tech_lab,student,major_english_grade_4,82,gh_0000501,interview_wait,2026_spring
502,jungle0000502@apply.kr,010-0000-0502,이민람,sw_ai_lab,student,major_biology_grade_4,42,gh_0000502,final_wait,2026_spring
503,jungle0000503@apply.kr,010-0000-0503,박민람,game_lab,student,major_biology_grade_4,68,gh_0000503,pretest_pass,2026_spring
504,jungle0000504@apply.kr,010-0000-0504,최민람,game_tech_lab,student,major_biology_grade_4,94,gh_0000504,final_wait,2026_spring
505,jungle0000505@apply.kr,010-0000-0505,정민람,sw_ai_lab,student,major_cs_grade_1,54,gh_0000505,submitted,2026_spring
506,jungle0000506@apply.kr,010-0000-0506,강민람,game_lab,student,major_cs_grade_1,80,gh_0000506,interview_wait,2026_spring
507,jungle0000507@apply.kr,010-0000-0507,조민람,game_tech_lab,student,major_cs_grade_1,40,none,rejected,2026_spring
508,jungle0000508@apply.kr,010-0000-0508,윤민람,sw_ai_lab,student,major_software_grade_1,66,gh_0000508,pretest_pass,2026_spring
509,jungle0000509@apply.kr,010-0000-0509,장민람,game_lab,student,major_software_grade_1,92,gh_0000509,final_wait,2026_spring
510,jungle0000510@apply.kr,010-0000-0510,임민람,game_tech_lab,student,major_software_grade_1,52,gh_0000510,final_wait,2026_spring
511,jungle0000511@apply.kr,010-0000-0511,한민람,sw_ai_lab,student,major_ai_grade_1,78,gh_0000511,pretest_pass,2026_spring
512,jungle0000512@apply.kr,010-0000-0512,오민람,game_lab,student,major_ai_grade_2,38,gh_0000512,final_wait,2026_spring
513,jungle0000513@apply.kr,010-0000-0513,서민람,game_tech_lab,student,major_ai_grade_2,64,gh_0000513,submitted,2026_spring
514,jungle0000514@apply.kr,010-0000-0514,신민람,sw_ai_lab,student,major_game_grade_2,90,none,final_wait,2026_spring
515,jungle0000515@apply.kr,010-0000-0515,권민람,game_lab,student,major_game_grade_2,50,gh_0000515,submitted,2026_spring
516,jungle0000516@apply.kr,010-0000-0516,황민람,game_tech_lab,student,major_game_grade_2,76,gh_0000516,final_wait,2026_spring
517,jungle0000517@apply.kr,010-0000-0517,안민람,sw_ai_lab,student,major_math_grade_2,36,none,rejected,2026_spring
518,jungle0000518@apply.kr,010-0000-0518,송민람,game_lab,student,major_math_grade_2,62,gh_0000518,final_wait,2026_spring
519,jungle0000519@apply.kr,010-0000-0519,전민람,game_tech_lab,student,major_math_grade_3,88,gh_0000519,interview_wait,2026_spring
520,jungle0000520@apply.kr,010-0000-0520,홍민람,sw_ai_lab,student,major_physics_grade_3,48,gh_0000520,rejected,2026_spring
521,jungle0000521@apply.kr,010-0000-0521,김민훈,game_lab,student,major_physics_grade_3,74,none,pretest_pass,2026_spring
522,jungle0000522@apply.kr,010-0000-0522,이민훈,game_tech_lab,student,major_physics_grade_3,100,gh_0000522,final_pass,2026_spring
523,jungle0000523@apply.kr,010-0000-0523,박민훈,sw_ai_lab,student,major_stats_grade_3,60,gh_0000523,final_wait,2026_spring
524,jungle0000524@apply.kr,010-0000-0524,최민훈,game_lab,student,major_stats_grade_3,86,none,interview_wait,2026_spring
525,jungle0000525@apply.kr,010-0000-0525,정민훈,game_tech_lab,student,major_stats_grade_3,46,gh_0000525,rejected,2026_spring
526,jungle0000526@apply.kr,010-0000-0526,강민훈,sw_ai_lab,student,major_design_grade_4,72,gh_0000526,pretest_pass,2026_spring
527,jungle0000527@apply.kr,010-0000-0527,조민훈,game_lab,student,major_design_grade_4,98,gh_0000527,final_pass,2026_spring
528,jungle0000528@apply.kr,010-0000-0528,윤민훈,game_tech_lab,student,major_design_grade_4,58,gh_0000528,submitted,2026_spring
529,jungle0000529@apply.kr,010-0000-0529,장민훈,sw_ai_lab,student,major_ee_grade_4,84,gh_0000529,interview_wait,2026_spring
530,jungle0000530@apply.kr,010-0000-0530,임민훈,game_lab,student,major_ee_grade_4,44,gh_0000530,rejected,2026_spring
531,jungle0000531@apply.kr,010-0000-0531,한민훈,game_tech_lab,student,major_ee_grade_4,70,none,pretest_pass,2026_spring
532,jungle0000532@apply.kr,010-0000-0532,오민훈,sw_ai_lab,student,major_business_grade_4,96,gh_0000532,final_wait,2026_spring
533,jungle0000533@apply.kr,010-0000-0533,서민훈,game_lab,student,major_business_grade_1,56,gh_0000533,final_wait,2026_spring
534,jungle0000534@apply.kr,010-0000-0534,신민훈,game_tech_lab,student,major_business_grade_1,82,gh_0000534,interview_wait,2026_spring
535,jungle0000535@apply.kr,010-0000-0535,권민훈,sw_ai_lab,student,major_english_grade_1,42,gh_0000535,rejected,2026_spring
536,jungle0000536@apply.kr,010-0000-0536,황민훈,game_lab,student,major_english_grade_1,68,gh_0000536,pretest_pass,2026_spring
537,jungle0000537@apply.kr,010-0000-0537,안민훈,game_tech_lab,student,major_english_grade_1,94,gh_0000537,final_wait,2026_spring
538,jungle0000538@apply.kr,010-0000-0538,송민훈,sw_ai_lab,student,major_biology_grade_1,54,none,submitted,2026_spring
539,jungle0000539@apply.kr,010-0000-0539,전민훈,game_lab,student,major_biology_grade_1,80,gh_0000539,interview_wait,2026_spring
540,jungle0000540@apply.kr,010-0000-0540,홍민훈,game_tech_lab,student,major_biology_grade_2,40,gh_0000540,rejected,2026_spring
541,jungle0000541@apply.kr,010-0000-0541,김민석,sw_ai_lab,student,major_cs_grade_2,66,gh_0000541,pretest_pass,2026_spring
542,jungle0000542@apply.kr,010-0000-0542,이민석,game_lab,student,major_cs_grade_2,92,gh_0000542,final_wait,2026_spring
543,jungle0000543@apply.kr,010-0000-0543,박민석,game_tech_lab,student,major_cs_grade_2,52,gh_0000543,submitted,2026_spring
544,jungle0000544@apply.kr,010-0000-0544,최민석,sw_ai_lab,student,major_software_grade_2,78,gh_0000544,pretest_pass,2026_spring
545,jungle0000545@apply.kr,010-0000-0545,정민석,game_lab,student,major_software_grade_2,38,none,final_wait,2026_spring
546,jungle0000546@apply.kr,010-0000-0546,강민석,game_tech_lab,student,major_software_grade_2,64,gh_0000546,submitted,2026_spring
547,jungle0000547@apply.kr,010-0000-0547,조민석,sw_ai_lab,student,major_ai_grade_3,90,gh_0000547,final_wait,2026_spring
548,jungle0000548@apply.kr,010-0000-0548,윤민석,game_lab,student,major_ai_grade_3,50,gh_0000548,submitted,2026_spring
549,jungle0000549@apply.kr,010-0000-0549,장민석,game_tech_lab,student,major_ai_grade_3,76,gh_0000549,final_wait,2026_spring
550,jungle0000550@apply.kr,010-0000-0550,임민석,sw_ai_lab,student,major_game_grade_3,36,gh_0000550,rejected,2026_spring
551,jungle0000551@apply.kr,010-0000-0551,한민석,game_lab,student,major_game_grade_3,62,gh_0000551,submitted,2026_spring
552,jungle0000552@apply.kr,010-0000-0552,오민석,game_tech_lab,student,major_game_grade_3,88,none,interview_wait,2026_spring
553,jungle0000553@apply.kr,010-0000-0553,서민석,sw_ai_lab,student,major_math_grade_3,48,gh_0000553,rejected,2026_spring
554,jungle0000554@apply.kr,010-0000-0554,신민석,game_lab,student,major_math_grade_4,74,gh_0000554,pretest_pass,2026_spring
555,jungle0000555@apply.kr,010-0000-0555,권민석,game_tech_lab,student,major_math_grade_4,100,none,final_pass,2026_spring
556,jungle0000556@apply.kr,010-0000-0556,황민석,sw_ai_lab,student,major_physics_grade_4,60,gh_0000556,submitted,2026_spring
557,jungle0000557@apply.kr,010-0000-0557,안민석,game_lab,student,major_physics_grade_4,86,gh_0000557,interview_wait,2026_spring
558,jungle0000558@apply.kr,010-0000-0558,송민석,game_tech_lab,student,major_physics_grade_4,46,gh_0000558,rejected,2026_spring
559,jungle0000559@apply.kr,010-0000-0559,전민석,sw_ai_lab,student,major_stats_grade_4,72,gh_0000559,pretest_pass,2026_spring
560,jungle0000560@apply.kr,010-0000-0560,홍민석,game_lab,student,major_stats_grade_4,98,gh_0000560,final_wait,2026_spring
561,jungle0000561@apply.kr,010-0000-0561,김민비,game_tech_lab,student,major_stats_grade_1,58,gh_0000561,final_wait,2026_spring
562,jungle0000562@apply.kr,010-0000-0562,이민비,sw_ai_lab,student,major_design_grade_1,84,none,interview_wait,2026_spring
563,jungle0000563@apply.kr,010-0000-0563,박민비,game_lab,newgrad,major_design_graduate,44,gh_0000563,rejected,2026_spring
564,jungle0000564@apply.kr,010-0000-0564,최민비,game_tech_lab,newgrad,major_design_graduate,70,gh_0000564,pretest_pass,2026_spring
565,jungle0000565@apply.kr,010-0000-0565,정민비,sw_ai_lab,newgrad,major_ee_graduate,96,gh_0000565,withdrawn,2026_spring
566,jungle0000566@apply.kr,010-0000-0566,강민비,game_lab,newgrad,major_ee_graduate,56,gh_0000566,submitted,2026_spring
567,jungle0000567@apply.kr,010-0000-0567,조민비,game_tech_lab,newgrad,major_ee_graduate,82,gh_0000567,interview_wait,2026_spring
568,jungle0000568@apply.kr,010-0000-0568,윤민비,sw_ai_lab,newgrad,major_business_graduate,42,gh_0000568,rejected,2026_spring
569,jungle0000569@apply.kr,010-0000-0569,장민비,game_lab,newgrad,major_business_graduate,68,gh_0000569,pretest_pass,2026_spring
570,jungle0000570@apply.kr,010-0000-0570,임민비,game_tech_lab,newgrad,major_business_graduate,94,gh_0000570,final_wait,2026_spring
571,jungle0000571@apply.kr,010-0000-0571,한민비,sw_ai_lab,newgrad,major_english_graduate,54,gh_0000571,submitted,2026_spring
572,jungle0000572@apply.kr,010-0000-0572,오민비,game_lab,newgrad,major_english_graduate,80,gh_0000572,final_wait,2026_spring
573,jungle0000573@apply.kr,010-0000-0573,서민비,game_tech_lab,newgrad,major_english_graduate,40,gh_0000573,rejected,2026_spring
574,jungle0000574@apply.kr,010-0000-0574,신민비,sw_ai_lab,newgrad,major_biology_graduate,66,gh_0000574,pretest_pass,2026_spring
575,jungle0000575@apply.kr,010-0000-0575,권민비,game_lab,incumbent,data_5y,92,gh_0000575,final_wait,2026_spring
576,jungle0000576@apply.kr,010-0000-0576,황민비,game_tech_lab,incumbent,infra_5y,52,gh_0000576,submitted,2026_spring
577,jungle0000577@apply.kr,010-0000-0577,안민비,sw_ai_lab,incumbent,infra_5y,78,gh_0000577,pretest_pass,2026_spring
578,jungle0000578@apply.kr,010-0000-0578,송민비,game_lab,incumbent,infra_5y,38,gh_0000578,rejected,2026_spring
579,jungle0000579@apply.kr,010-0000-0579,전민비,game_tech_lab,incumbent,infra_5y,64,gh_0000579,final_wait,2026_spring
580,jungle0000580@apply.kr,010-0000-0580,홍민비,sw_ai_lab,incumbent,infra_5y,90,gh_0000580,final_wait,2026_spring
581,jungle0000581@apply.kr,010-0000-0581,김민담,game_lab,incumbent,qa_5y,50,gh_0000581,final_wait,2026_spring
582,jungle0000582@apply.kr,010-0000-0582,이민담,game_tech_lab,incumbent,qa_5y,76,gh_0000582,pretest_pass,2026_spring
583,jungle0000583@apply.kr,010-0000-0583,박민담,sw_ai_lab,incumbent,qa_5y,41,gh_0000583,final_wait,2026_spring
584,jungle0000584@apply.kr,010-0000-0584,최민담,game_lab,incumbent,qa_6y,67,gh_0000584,pretest_pass,2026_spring
585,jungle0000585@apply.kr,010-0000-0585,정민담,game_tech_lab,incumbent,qa_6y,93,gh_0000585,final_wait,2026_spring
586,jungle0000586@apply.kr,010-0000-0586,강민담,sw_ai_lab,incumbent,game_client_6y,53,gh_0000586,submitted,2026_spring
587,jungle0000587@apply.kr,010-0000-0587,조민담,game_lab,switcher,marketer_6y,79,gh_0000587,pretest_pass,2026_spring
588,jungle0000588@apply.kr,010-0000-0588,윤민담,game_tech_lab,switcher,marketer_6y,39,gh_0000588,final_wait,2026_spring
589,jungle0000589@apply.kr,010-0000-0589,장민담,sw_ai_lab,switcher,marketer_6y,65,gh_0000589,final_wait,2026_spring
590,jungle0000590@apply.kr,010-0000-0590,임민담,game_lab,switcher,marketer_6y,91,gh_0000590,final_wait,2026_spring
591,jungle0000591@apply.kr,010-0000-0591,한민담,game_tech_lab,switcher,marketer_6y,51,gh_0000591,submitted,2026_spring
592,jungle0000592@apply.kr,010-0000-0592,오민담,sw_ai_lab,switcher,marketer_6y,77,gh_0000592,pretest_pass,2026_spring
593,jungle0000593@apply.kr,010-0000-0593,서민담,game_lab,switcher,marketer_6y,37,none,rejected,2026_spring
594,jungle0000594@apply.kr,010-0000-0594,신민담,game_tech_lab,switcher,marketer_6y,63,gh_0000594,submitted,2026_spring
595,jungle0000595@apply.kr,010-0000-0595,권민담,sw_ai_lab,switcher,pm_6y,89,gh_0000595,final_wait,2026_spring
596,jungle0000596@apply.kr,010-0000-0596,황민담,game_lab,selftaught,academy_30m,49,gh_0000596,rejected,2026_spring
597,jungle0000597@apply.kr,010-0000-0597,안민담,game_tech_lab,selftaught,academy_30m,75,gh_0000597,final_wait,2026_spring
598,jungle0000598@apply.kr,010-0000-0598,송민담,sw_ai_lab,selftaught,academy_30m,35,gh_0000598,final_wait,2026_spring
599,jungle0000599@apply.kr,010-0000-0599,전민담,game_lab,selftaught,academy_30m,61,gh_0000599,submitted,2026_spring
600,jungle0000600@apply.kr,010-0000-0600,홍민담,game_tech_lab,selftaught,academy_30m,87,gh_0000600,final_wait,2026_spring
601,jungle0000601@apply.kr,010-0000-0601,김민새,sw_ai_lab,student,major_ee_grade_2,47,gh_0000601,rejected,2026_spring
602,jungle0000602@apply.kr,010-0000-0602,이민새,game_lab,student,major_ee_grade_2,73,gh_0000602,pretest_pass,2026_spring
603,jungle0000603@apply.kr,010-0000-0603,박민새,game_tech_lab,student,major_ee_grade_3,99,gh_0000603,final_pass,2026_spring
604,jungle0000604@apply.kr,010-0000-0604,최민새,sw_ai_lab,student,major_business_grade_3,59,gh_0000604,submitted,2026_spring
605,jungle0000605@apply.kr,010-0000-0605,정민새,game_lab,student,major_business_grade_3,85,gh_0000605,interview_wait,2026_spring
606,jungle0000606@apply.kr,010-0000-0606,강민새,game_tech_lab,student,major_business_grade_3,45,gh_0000606,rejected,2026_spring
607,jungle0000607@apply.kr,010-0000-0607,조민새,sw_ai_lab,student,major_english_grade_3,71,none,pretest_pass,2026_spring
608,jungle0000608@apply.kr,010-0000-0608,윤민새,game_lab,student,major_english_grade_3,97,gh_0000608,final_wait,2026_spring
609,jungle0000609@apply.kr,010-0000-0609,장민새,game_tech_lab,student,major_english_grade_3,57,gh_0000609,submitted,2026_spring
610,jungle0000610@apply.kr,010-0000-0610,임민새,sw_ai_lab,student,major_biology_grade_4,83,gh_0000610,interview_wait,2026_spring
611,jungle0000611@apply.kr,010-0000-0611,한민새,game_lab,student,major_biology_grade_4,43,gh_0000611,rejected,2026_spring
612,jungle0000612@apply.kr,010-0000-0612,오민새,game_tech_lab,student,major_biology_grade_4,69,gh_0000612,pretest_pass,2026_spring
613,jungle0000613@apply.kr,010-0000-0613,서민새,sw_ai_lab,student,major_cs_grade_4,95,gh_0000613,final_wait,2026_spring
614,jungle0000614@apply.kr,010-0000-0614,신민새,game_lab,student,major_cs_grade_4,55,none,submitted,2026_spring
615,jungle0000615@apply.kr,010-0000-0615,권민새,game_tech_lab,student,major_cs_grade_4,81,gh_0000615,interview_wait,2026_spring
616,jungle0000616@apply.kr,010-0000-0616,황민새,sw_ai_lab,student,major_software_grade_4,41,gh_0000616,rejected,2026_spring
617,jungle0000617@apply.kr,010-0000-0617,안민새,game_lab,student,major_software_grade_1,67,none,pretest_pass,2026_spring
618,jungle0000618@apply.kr,010-0000-0618,송민새,game_tech_lab,student,major_software_grade_1,93,gh_0000618,final_wait,2026_spring
619,jungle0000619@apply.kr,010-0000-0619,전민새,sw_ai_lab,student,major_ai_grade_1,53,gh_0000619,submitted,2026_spring
620,jungle0000620@apply.kr,010-0000-0620,홍민새,game_lab,student,major_ai_grade_1,79,gh_0000620,pretest_pass,2026_spring
621,jungle0000621@apply.kr,010-0000-0621,김민균,game_tech_lab,student,major_ai_grade_1,39,none,rejected,2026_spring
622,jungle0000622@apply.kr,010-0000-0622,이민균,sw_ai_lab,student,major_game_grade_1,65,gh_0000622,pretest_pass,2026_spring
623,jungle0000623@apply.kr,010-0000-0623,박민균,game_lab,student,major_game_grade_1,91,gh_0000623,final_wait,2026_spring
624,jungle0000624@apply.kr,010-0000-0624,최민균,game_tech_lab,student,major_game_grade_2,51,none,submitted,2026_spring
625,jungle0000625@apply.kr,010-0000-0625,정민균,sw_ai_lab,student,major_math_grade_2,77,gh_0000625,pretest_pass,2026_spring
626,jungle0000626@apply.kr,010-0000-0626,강민균,game_lab,student,major_math_grade_2,37,gh_0000626,rejected,2026_spring
627,jungle0000627@apply.kr,010-0000-0627,조민균,game_tech_lab,student,major_math_grade_2,63,gh_0000627,submitted,2026_spring
628,jungle0000628@apply.kr,010-0000-0628,윤민균,sw_ai_lab,student,major_physics_grade_2,89,gh_0000628,interview_wait,2026_spring
629,jungle0000629@apply.kr,010-0000-0629,장민균,game_lab,student,major_physics_grade_2,49,gh_0000629,rejected,2026_spring
630,jungle0000630@apply.kr,010-0000-0630,임민균,game_tech_lab,student,major_physics_grade_2,75,gh_0000630,pretest_pass,2026_spring
631,jungle0000631@apply.kr,010-0000-0631,한민균,sw_ai_lab,student,major_stats_grade_3,35,none,rejected,2026_spring
632,jungle0000632@apply.kr,010-0000-0632,오민균,game_lab,student,major_stats_grade_3,61,gh_0000632,submitted,2026_spring
633,jungle0000633@apply.kr,010-0000-0633,서민균,game_tech_lab,student,major_stats_grade_3,87,gh_0000633,interview_wait,2026_spring
634,jungle0000634@apply.kr,010-0000-0634,신민균,sw_ai_lab,student,major_design_grade_3,47,gh_0000634,rejected,2026_spring
